DBUID,DAUID,db_pop,nearest_node,dist_nearest_entrance,reachable_400,reachable_800,snap_flag
59150671011,59150671,24,8508815928,420.9,0,1,0
59150671013,59150671,101,9588920883,147.5,1,1,0
59150671019,59150671,195,1502436349,452.7,0,1,0
59150672001,59150672,72,8508695435,277.4,1,1,0
59150672002,59150672,41,8507882446,169.2,1,1,0
59150672003,59150672,53,1430587088,149.3,1,1,0
59150672006,59150672,330,628023638,55.6,1,1,0
59150672013,59150672,192,8508695541,43.9,1,1,0
59150672014,59150672,169,8508695431,212.4,1,1,0
59150673001,59150673,35,8502582572,377.7,1,1,0
59150673005,59150673,70,628023749,351.6,1,1,0
59150673006,59150673,49,8508815965,341.8,1,1,0
59150673007,59150673,52,11194583308,212.8,1,1,0
59150673008,59150673,62,8508791711,134.3,1,1,0
59150673011,59150673,352,8508815630,431.3,0,1,0
59150673012,59150673,326,11350433799,498.2,0,1,0
59150674001,59150674,86,571700224,43.6,1,1,0
59150674002,59150674,30,8507770607,152.1,1,1,0
59150674005,59150674,35,8502582559,223.9,1,1,0
59150674006,59150674,79,570563302,116.1,1,1,0
59150674011,59150674,65,12498968355,145.6,1,1,0
59150674012,59150674,101,3648092738,232.1,1,1,0
59150674013,59150674,65,8508815623,342.7,1,1,0
59150674014,59150674,88,4328944486,160.1,1,1,0
59150675001,59150675,96,6947572564,223.6,1,1,0
59150675002,59150675,0,8372609579,216.0,1,1,0
59150675003,59150675,87,8372609606,368.1,1,1,0
59150675004,59150675,28,616471229,369.0,1,1,0
59150675005,59150675,78,616471225,353.5,1,1,0
59150675006,59150675,100,570563325,284.3,1,1,0
59150675007,59150675,89,570563320,320.0,1,1,0
59150675008,59150675,135,8502582569,407.5,0,1,0
59150676001,59150676,142,570563411,472.9,0,1,0
59150676002,59150676,136,570563338,474.0,0,1,0
59150676003,59150676,193,570563346,495.3,0,1,0
59150676004,59150676,106,12817776029,586.3,0,1,0
59150677001,59150677,115,8398539346,581.4,0,1,0
59150677002,59150677,117,8398539358,677.6,0,1,0
59150677003,59150677,138,8398539388,784.1,0,1,0
59150677004,59150677,161,8398539398,496.7,0,1,0
59150678001,59150678,106,570563430,292.7,1,1,0
59150678002,59150678,178,570563436,398.9,1,1,0
59150678003,59150678,144,8372609586,336.0,1,1,0
59150678004,59150678,163,8367874424,352.1,1,1,0
59150679001,59150679,174,570563474,127.7,1,1,0
59150679002,59150679,116,570563462,187.6,1,1,0
59150679003,59150679,129,8367874462,246.7,1,1,0
59150680001,59150680,143,8158819723,293.9,1,1,0
59150680002,59150680,110,8158805590,68.4,1,1,0
59150680003,59150680,97,570563476,189.5,1,1,0
59150680004,59150680,78,8147993988,230.4,1,1,0
59150680005,59150680,92,8158819725,256.3,1,1,0
59150680006,59150680,192,8147993975,64.2,1,1,0
59150680007,59150680,0,6928820549,21.0,1,1,0
59150681001,59150681,164,12183220222,143.1,1,1,0
59150681002,59150681,180,8367874450,76.5,1,1,0
59150681003,59150681,142,8147993991,0.0,1,1,0
59150682001,59150682,135,8367874439,186.7,1,1,0
59150682002,59150682,147,8367874430,292.0,1,1,0
59150682003,59150682,104,8200527414,247.0,1,1,0
59150682004,59150682,92,8200527382,193.4,1,1,0
59150682005,59150682,73,570541879,201.8,1,1,0
59150682006,59150682,46,2959093667,137.0,1,1,0
59150682007,59150682,158,616471261,188.7,1,1,0
59150683001,59150683,118,8367869682,473.9,0,1,0
59150683002,59150683,108,8398522776,552.6,0,1,0
59150683003,59150683,87,8398539335,364.1,1,1,0
59150683004,59150683,122,8367869707,257.5,1,1,0
59150683005,59150683,97,570541846,310.6,1,1,0
59150684001,59150684,138,6248339644,111.3,1,1,0
59150684004,59150684,86,570541861,130.3,1,1,0
59150684005,59150684,112,570541864,206.2,1,1,0
59150684006,59150684,106,570541972,63.3,1,1,0
59150684007,59150684,246,2959093666,48.3,1,1,0
59150684009,59150684,53,3398455350,0.0,1,1,0
59150684010,59150684,0,7960931644,49.0,1,1,0
59150685001,59150685,129,570541961,168.5,1,1,0
59150685002,59150685,111,570541784,269.9,1,1,0
59150685003,59150685,81,3346497614,292.8,1,1,0
59150685004,59150685,108,8066630515,430.4,0,1,0
59150685005,59150685,170,8066392884,572.8,0,1,0
59150685006,59150685,140,3340987388,572.0,0,1,0
59150685007,59150685,100,570541771,413.0,0,1,0
59150686001,59150686,113,2959293050,191.5,1,1,0
59150686002,59150686,135,2959408125,289.6,1,1,0
59150686003,59150686,117,11401563308,364.3,1,1,0
59150687001,59150687,82,8298877053,413.2,0,1,0
59150687002,59150687,116,628472655,546.5,0,1,0
59150687003,59150687,90,628472671,557.2,0,1,0
59150687004,59150687,155,628472677,598.1,0,1,0
59150688001,59150688,15,8066677283,565.0,0,1,0
59150688002,59150688,198,3357424662,673.7,0,1,0
59150688003,59150688,315,251241892,482.0,0,1,0
59150689001,59150689,72,10698573709,275.2,1,1,0
59150689002,59150689,0,10647611605,189.8,1,1,0
59150689003,59150689,82,8150414883,328.4,1,1,0
59150689004,59150689,296,12527910685,443.3,0,1,0
59150690001,59150690,92,8066590267,75.2,1,1,0
59150690002,59150690,102,8066590282,170.6,1,1,0
59150690003,59150690,177,8640918178,337.4,1,1,0
59150690004,59150690,48,8863605095,432.6,0,1,0
59150690005,59150690,79,3566799971,82.3,1,1,0
59150690006,59150690,87,7717955454,0.0,1,1,0
59150691001,59150691,57,10125461091,200.9,1,1,0
59150691002,59150691,75,2649092202,252.3,1,1,0
59150691003,59150691,60,12490035762,163.3,1,1,0
59150691004,59150691,150,6291826687,210.5,1,1,0
59150691005,59150691,156,6291825379,295.8,1,1,0
59150692001,59150692,78,629457224,484.0,0,1,0
59150692002,59150692,50,8505097376,609.1,0,1,0
59150692003,59150692,245,8168603841,390.0,1,1,0
59150692004,59150692,216,2859255858,417.6,0,1,0
59150693001,59150693,87,8863605096,482.5,0,1,0
59150693002,59150693,69,8168603860,312.2,1,1,0
59150693003,59150693,90,8208116116,569.8,0,1,0
59150693004,59150693,35,8505097383,663.3,0,1,0
59150693005,59150693,78,8208832507,775.7,0,1,0
59150693006,59150693,73,8505097371,741.9,0,1,0
59150694001,59150694,139,8505097371,741.9,0,1,0
59150694002,59150694,113,244085736,661.2,0,1,0
59150694003,59150694,0,244085734,613.5,0,1,0
59150694004,59150694,230,244085731,538.9,0,1,0
59150695001,59150695,74,629457001,193.9,1,1,0
59150695002,59150695,80,629457031,106.4,1,1,0
59150695005,59150695,99,8505006208,58.2,1,1,0
59150695006,59150695,307,629457111,281.9,1,1,0
59150696001,59150696,269,629457440,,0,0,0
59150696002,59150696,265,629457391,654.1,0,1,0
59150697001,59150697,273,8483856897,599.7,0,1,0
59150697002,59150697,177,629457680,743.2,0,1,0
59150697003,59150697,197,629457496,,0,0,0
59150698001,59150698,97,629457644,366.6,1,1,0
59150698002,59150698,98,629457664,458.5,0,1,0
59150698003,59150698,301,8505107444,652.3,0,1,0
59150698004,59150698,63,8505107471,428.3,0,1,0
59150699001,59150699,125,3356572815,173.8,1,1,0
59150699002,59150699,47,3356572625,223.1,1,1,0
59150699003,59150699,109,8505107460,379.5,1,1,0
59150699004,59150699,0,11323037238,365.1,1,1,0
59150699005,59150699,46,8483856886,624.8,0,1,0
59150699006,59150699,92,629457749,573.0,0,1,0
59150699007,59150699,50,570352616,476.7,0,1,0
59150700001,59150700,127,570362327,123.1,1,1,0
59150700004,59150700,109,570352592,211.4,1,1,0
59150700005,59150700,137,3356522167,155.0,1,1,0
59150700006,59150700,101,8483856914,204.7,1,1,0
59150700007,59150700,5,11328063478,31.8,1,1,0
59150701001,59150701,158,2959287461,212.7,1,1,0
59150701002,59150701,119,3348510841,195.6,1,1,0
59150701003,59150701,77,8483856964,57.3,1,1,0
59150701004,59150701,96,8483856933,158.0,1,1,0
59150701005,59150701,126,8483856931,254.2,1,1,0
59150702001,59150702,344,7960931640,144.8,1,1,0
59150702002,59150702,107,8483856980,258.3,1,1,0
59150703001,59150703,142,8483856951,404.2,0,1,0
59150703002,59150703,147,8483856940,455.1,0,1,0
59150703003,59150703,155,8483856936,354.1,1,1,0
59150704001,59150704,19,570362431,112.5,1,1,0
59150704002,59150704,36,570362407,69.3,1,1,0
59150704003,59150704,93,7741731724,113.4,1,1,0
59150704004,59150704,105,8398589708,62.6,1,1,0
59150704005,59150704,92,8412637015,203.3,1,1,0
59150704006,59150704,139,8412660021,242.5,1,1,0
59150704007,59150704,99,8483856947,304.2,1,1,0
59150705001,59150705,0,570362467,207.3,1,1,0
59150705002,59150705,276,8073451438,58.7,1,1,0
59150705003,59150705,159,11311234782,0.0,1,1,0
59150705004,59150705,10,570362426,152.9,1,1,0
59150705005,59150705,179,8073451430,140.2,1,1,0
59150706001,59150706,0,12490276600,326.9,1,1,0
59150706002,59150706,289,8073451504,158.1,1,1,0
59150707001,59150707,95,2990393093,349.0,1,1,0
59150707002,59150707,265,2990393092,283.1,1,1,0
59150708005,59150708,265,5348703535,103.9,1,1,0
59150708007,59150708,0,570352735,163.6,1,1,0
59150708012,59150708,0,8127522147,126.7,1,1,0
59150708013,59150708,249,8766450020,202.9,1,1,0
59150708014,59150708,0,11292525473,275.3,1,1,0
59150708015,59150708,253,8011460475,317.0,1,1,0
59150708016,59150708,113,12176956135,127.5,1,1,0
59150709001,59150709,61,12097664191,408.1,0,1,0
59150709002,59150709,428,12097664192,404.0,0,1,0
59150709003,59150709,143,11252400189,494.3,0,1,0
59150709004,59150709,10,570362508,505.9,0,1,0
59150709005,59150709,5,570362505,506.1,0,1,0
59150709006,59150709,237,8652472889,429.5,0,1,0
59150709007,59150709,270,4690418185,398.3,1,1,0
59150709008,59150709,201,570362471,406.3,0,1,0
59150709010,59150709,0,12921649725,417.1,0,1,0
59150709011,59150709,514,12921649764,319.8,1,1,0
59150709012,59150709,0,9147257704,258.4,1,1,0
59150709013,59150709,138,8026539442,329.9,1,1,0
59150709017,59150709,181,8011488996,362.6,1,1,0
59150709018,59150709,269,8011460472,352.5,1,1,0
59150710001,59150710,224,7894757391,175.6,1,1,0
59150710002,59150710,56,10864176947,303.9,1,1,0
59150710003,59150710,128,8026539428,343.4,1,1,0
59150710004,59150710,131,3099624331,289.8,1,1,0
59150710005,59150710,96,13164255804,328.1,1,1,0
59150711002,59150711,162,6304574633,229.9,1,1,0
59150711004,59150711,91,12726598381,169.6,1,1,0
59150711005,59150711,228,12726603321,158.0,1,1,0
59150711006,59150711,152,13019964434,63.3,1,1,0
59150711007,59150711,64,12726598368,81.7,1,1,0
59150711010,59150711,405,9398201527,224.9,1,1,0
59150711011,59150711,0,12602173384,279.3,1,1,0
59150712001,59150712,203,12840912025,213.8,1,1,0
59150712002,59150712,242,12726598362,258.3,1,1,0
59150712003,59150712,108,13406596783,132.1,1,1,0
59150713001,59150713,36,570362627,149.3,1,1,0
59150713002,59150713,214,12840912022,313.0,1,1,0
59150713003,59150713,122,6304557848,11.9,1,1,0
59150713004,59150713,109,570353077,76.7,1,1,0
59150714001,59150714,245,7960482731,295.3,1,1,0
59150715001,59150715,214,12840912027,212.6,1,1,0
59150715002,59150715,237,10864176957,101.7,1,1,0
59150716001,59150716,210,12840912064,121.4,1,1,0
59150716002,59150716,208,12726598355,131.7,1,1,0
59150717001,59150717,198,12840912030,83.4,1,1,0
59150717002,59150717,153,12726598346,164.6,1,1,0
59150718001,59150718,294,12840912029,145.8,1,1,0
59150718002,59150718,235,7926954016,54.8,1,1,0
59150719001,59150719,258,12840912060,125.4,1,1,0
59150719002,59150719,189,8826006641,11.8,1,1,0
59150720001,59150720,545,7926954015,0.0,1,1,0
59150721001,59150721,231,12840912037,16.6,1,1,0
59150721002,59150721,248,6558650406,193.0,1,1,0
59150722001,59150722,223,12840912036,226.4,1,1,0
59150722002,59150722,261,12503603537,266.9,1,1,0
59150723001,59150723,150,7894757345,287.2,1,1,0
59150723002,59150723,189,12503603536,255.8,1,1,0
59150723003,59150723,105,8075453314,323.5,1,1,0
59150724001,59150724,112,12726598334,256.7,1,1,0
59150724002,59150724,113,5471699079,385.7,1,1,0
59150724003,59150724,109,570352982,381.4,1,1,0
59150724004,59150724,123,8075453294,482.2,0,1,0
59150725001,59150725,114,5471699080,436.5,0,1,0
59150725002,59150725,136,8156987065,338.0,1,1,0
59150725003,59150725,120,3225500633,188.5,1,1,0
59150725004,59150725,134,8156987052,478.4,0,1,0
59150726001,59150726,171,12726598324,230.0,1,1,0
59150726002,59150726,110,8037964404,277.9,1,1,0
59150726003,59150726,119,8037964394,295.7,1,1,0
59150726004,59150726,118,3099624330,253.6,1,1,0
59150727001,59150727,139,8156896532,56.7,1,1,0
59150727002,59150727,132,8156896540,196.7,1,1,0
59150727003,59150727,107,8156896527,131.2,1,1,0
59150727004,59150727,99,12753400454,22.1,1,1,0
59150727005,59150727,0,8127522121,111.9,1,1,0
59150728003,59150728,126,12315865437,191.4,1,1,0
59150728004,59150728,25,8127522131,203.5,1,1,0
59150728005,59150728,351,2970484084,190.8,1,1,0
59150729001,59150729,111,8412660038,274.2,1,1,0
59150729002,59150729,73,5333988128,467.9,0,1,0
59150729003,59150729,86,5333988129,504.9,0,1,0
59150729004,59150729,87,570352814,458.1,0,1,0
59150729005,59150729,166,570352863,357.2,1,1,0
59150729006,59150729,178,570352879,257.8,1,1,0
59150730001,59150730,66,8483860708,494.4,0,1,0
59150730002,59150730,91,570352634,261.9,1,1,0
59150730003,59150730,107,570352801,490.5,0,1,0
59150730004,59150730,98,570352761,427.0,0,1,0
59150730005,59150730,136,570352820,558.1,0,1,0
59150731001,59150731,158,570352813,702.7,0,1,0
59150731002,59150731,194,570352789,601.1,0,1,0
59150731003,59150731,79,8486836846,397.2,1,1,0
59150731004,59150731,87,8486842369,457.7,0,1,0
59150731005,59150731,109,8481150893,306.0,1,1,0
59150732001,59150732,121,570352753,547.7,0,1,0
59150732002,59150732,79,570352767,666.0,0,1,0
59150732003,59150732,151,570352757,447.3,0,1,0
59150732004,59150732,99,629460040,398.2,1,1,0
59150732005,59150732,59,8725875711,465.4,0,1,0
59150733001,59150733,90,2869720819,313.4,1,1,0
59150733002,59150733,89,8725875680,56.4,1,1,0
59150733003,59150733,79,3310679395,71.8,1,1,0
59150733004,59150733,54,8486836876,161.2,1,1,0
59150733005,59150733,78,8486836902,302.1,1,1,0
59150733006,59150733,90,5500132179,354.2,1,1,0
59150733007,59150733,74,8725912568,196.8,1,1,0
59150734001,59150734,199,629459965,541.1,0,1,0
59150734002,59150734,189,3371163970,575.0,0,1,0
59150734003,59150734,156,629459704,688.0,0,1,0
59150734004,59150734,124,629459762,545.0,0,1,0
59150734005,59150734,114,629460016,498.9,0,1,0
59150737001,59150737,128,8398773693,346.1,1,1,0
59150737002,59150737,81,3250274229,417.9,0,1,0
59150737003,59150737,87,8398741209,300.1,1,1,0
59150737004,59150737,122,8398741213,228.4,1,1,0
59150737005,59150737,62,12072175384,171.9,1,1,0
59150738001,59150738,292,12072175445,169.4,1,1,0
59150738002,59150738,44,8398773642,257.5,1,1,0
59150738007,59150738,100,570255084,185.1,1,1,0
59150738008,59150738,54,654647927,158.3,1,1,0
59150739001,59150739,116,2926991432,301.0,1,1,0
59150739002,59150739,102,5500130501,37.1,1,1,0
59150739003,59150739,87,8459969737,270.7,1,1,0
59150739004,59150739,93,8459931989,183.6,1,1,0
59150740006,59150740,518,8398773663,221.1,1,1,0
59150741001,59150741,175,10177461277,264.7,1,1,0
59150741002,59150741,252,8014260843,30.6,1,1,0
59150741003,59150741,74,3553460768,100.1,1,1,0
59150741004,59150741,0,8365178451,0.0,1,1,0
59150742001,59150742,192,570255175,258.4,1,1,0
59150742002,59150742,174,10605378370,0.0,1,1,0
59150742003,59150742,192,13409042044,232.0,1,1,0
59150743007,59150743,237,7894757307,41.4,1,1,0
59150743008,59150743,387,2926991441,15.8,1,1,0
59150744001,59150744,188,7894757324,231.4,1,1,0
59150744002,59150744,104,7894715651,183.3,1,1,0
59150744003,59150744,134,8026589745,283.9,1,1,0
59150745001,59150745,121,8075501228,423.8,0,1,0
59150745002,59150745,144,8156987048,493.2,0,1,0
59150745003,59150745,97,8398773689,461.1,0,1,0
59150745004,59150745,121,8398773676,328.1,1,1,0
59150745005,59150745,138,8156987036,383.5,1,1,0
59150746001,59150746,89,8398773705,286.3,1,1,0
59150746003,59150746,68,12072175451,415.0,0,1,0
59150746007,59150746,208,570352946,332.0,1,1,0
59150746008,59150746,103,657233853,255.7,1,1,0
59150747001,59150747,0,13139732973,80.5,1,1,0
59150747002,59150747,20,9777993713,239.7,1,1,0
59150747003,59150747,184,570292775,235.8,1,1,0
59150747006,59150747,157,4493668171,61.1,1,1,0
59150748001,59150748,97,570255298,396.0,1,1,0
59150748002,59150748,176,570255257,297.8,1,1,0
59150748003,59150748,261,570255269,261.6,1,1,0
59150749001,59150749,0,3067051983,323.2,1,1,0
59150749002,59150749,0,10172662251,417.4,0,1,0
59150749003,59150749,31,11806543395,353.6,1,1,0
59150749004,59150749,260,11806543383,279.8,1,1,0
59150749005,59150749,37,13252601006,302.2,1,1,0
59150749006,59150749,263,8014494116,197.9,1,1,0
59150750002,59150750,58,8566272038,170.6,1,1,0
59150750004,59150750,0,598412831,356.5,1,1,0
59150750005,59150750,0,12856573382,422.9,0,1,0
59150750008,59150750,0,8148059270,320.1,1,1,0
59150750009,59150750,0,10926726614,313.1,1,1,0
59150750011,59150750,252,12840912016,267.2,1,1,0
59150750016,59150750,0,13189430030,289.9,1,1,0
59150750017,59150750,296,12758773869,367.0,1,1,0
59150750021,59150750,0,11927166347,,0,0,0
59150750024,59150750,0,12673472119,761.0,0,1,0
59150750025,59150750,0,13087559689,,0,0,0
59150750026,59150750,0,1566759065,308.3,1,1,0
59150750031,59150750,0,7419914267,395.9,1,1,0
59150750032,59150750,0,1719967076,552.3,0,1,0
59150750033,59150750,412,570362611,344.7,1,1,0
59150750034,59150750,110,12856573377,,0,0,0
59150751001,59150751,297,8040287016,157.9,1,1,0
59150751004,59150751,0,2776051802,42.8,1,1,0
59150751006,59150751,0,9301676426,728.0,0,1,0
59150751007,59150751,86,5929725987,11.0,1,1,0
59150751009,59150751,0,12124919535,315.3,1,1,0
59150751010,59150751,0,10794220638,390.4,1,1,0
59150751011,59150751,0,12160763325,400.1,0,1,0
59150751012,59150751,0,9354018405,337.3,1,1,0
59150751013,59150751,0,10539114238,447.4,0,1,0
59150751014,59150751,0,8156038991,387.2,1,1,0
59150751018,59150751,0,8040249484,0.0,1,1,0
59150751020,59150751,0,3123230716,0.0,1,1,0
59150751021,59150751,0,12282209700,366.4,1,1,0
59150751022,59150751,325,8075693604,0.0,1,1,0
59150751023,59150751,0,6865012331,228.5,1,1,0
59150751024,59150751,0,8147970070,,0,0,0
59150751025,59150751,0,13087559689,,0,0,0
59150751026,59150751,0,12856569794,410.7,0,1,0
59150752001,59150752,134,8075696317,168.6,1,1,0
59150752002,59150752,98,8083176997,174.2,1,1,0
59150752003,59150752,87,8083177057,36.2,1,1,0
59150753001,59150753,103,8083176928,212.4,1,1,0
59150753002,59150753,158,8075696372,259.8,1,1,0
59150754001,59150754,216,8083176938,195.1,1,1,0
59150754002,59150754,129,8083176967,53.2,1,1,0
59150754003,59150754,152,8083176981,70.8,1,1,0
59150755001,59150755,844,553312543,443.9,0,1,0
59150756001,59150756,62,553312538,396.8,1,1,0
59150756002,59150756,153,8040286949,196.6,1,1,0
59150757001,59150757,62,553312595,286.7,1,1,0
59150757002,59150757,453,553312532,273.9,1,1,0
59150757005,59150757,5,4792308661,263.8,1,1,0
59150757006,59150757,534,553312518,275.4,1,1,0
59150757007,59150757,0,8040286987,186.4,1,1,0
59150757008,59150757,0,8040286987,186.4,1,1,0
59150758001,59150758,495,11441892857,227.1,1,1,0
59150759001,59150759,401,553312613,387.1,1,1,0
59150759002,59150759,319,8140502861,185.3,1,1,0
59150759003,59150759,164,5740406109,162.0,1,1,0
59150760004,59150760,407,5740406107,107.8,1,1,0
59150760005,59150760,188,8140502841,73.7,1,1,0
59150761003,59150761,364,8075591836,7.4,1,1,0
59150761004,59150761,410,12550155977,232.7,1,1,0
59150762002,59150762,120,553312643,241.2,1,1,0
59150762003,59150762,0,8075591867,132.0,1,1,0
59150762005,59150762,0,12650869283,242.5,1,1,0
59150762006,59150762,32,12657220910,103.9,1,1,0
59150762007,59150762,283,8140650485,318.2,1,1,0
59150763003,59150763,179,553312610,320.9,1,1,0
59150763004,59150763,115,5907729941,294.0,1,1,0
59150777001,59150777,1193,9123341763,202.5,1,1,0
59150779001,59150779,1046,8294677409,134.9,1,1,0
59150782001,59150782,480,9653160413,415.5,0,1,0
59150784002,59150784,631,12605398571,234.6,1,1,0
59150785006,59150785,992,11394897941,241.9,1,1,0
59150785014,59150785,482,13049229459,316.3,1,1,0
59150785015,59150785,5,13043905059,268.6,1,1,0
59150785017,59150785,99,13016579618,256.1,1,1,0
59150785018,59150785,327,13030747089,331.2,1,1,0
59150786001,59150786,1165,10609370228,191.0,1,1,0
59150787001,59150787,501,8490102860,40.7,1,1,0
59150788001,59150788,211,12700859765,200.7,1,1,0
59150788002,59150788,508,12540225622,131.5,1,1,0
59150790002,59150790,508,1352101937,0.0,1,1,0
59150790003,59150790,522,13518596041,49.7,1,1,0
59150790004,59150790,175,12911511442,110.0,1,1,0
